,Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
62,MSUMI,EQ,28-Sep-2023,64.0,64.15,64.55,62.85,63.1,63.05,63.47,"22,06,033","14,00,22,082.25","20,872","12,44,199",56.4
63,MSUMI,EQ,29-Sep-2023,63.05,63.4,64.9,63.0,64.15,64.45,64.12,"28,11,414","18,02,77,976.35","17,617","14,66,479",52.16
64,MSUMI,EQ,03-Oct-2023,64.45,64.7,64.75,62.9,64.1,63.95,63.57,"43,10,325","27,40,17,788.40","25,041","22,21,085",51.53
65,MSUMI,EQ,04-Oct-2023,63.95,63.95,64.0,62.5,63.1,63.0,63.08,"23,88,781","15,06,92,038.60","19,646","14,31,748",59.94
66,MSUMI,EQ,05-Oct-2023,63.0,63.2,63.5,61.8,61.9,61.95,62.45,"37,71,260","23,55,28,111.90","39,747","24,98,245",66.24
67,MSUMI,EQ,06-Oct-2023,61.95,62.0,62.2,61.7,61.95,61.9,61.94,"16,13,896","9,99,57,135.30","24,805","8,49,577",52.64
68,MSUMI,EQ,09-Oct-2023,61.9,61.1,62.05,59.75,61.5,61.5,61.11,"42,78,772","26,14,62,391.40","27,343","26,56,836",62.09
69,MSUMI,EQ,10-Oct-2023,61.5,61.5,63.8,61.5,63.1,63.4,62.38,"41,09,781","25,63,47,934.15","22,463","27,93,163",67.96
70,MSUMI,EQ,11-Oct-2023,63.4,63.9,63.9,62.5,62.7,62.75,62.9,"35,43,087","22,28,72,194.25","37,837","20,09,480",56.72
71,MSUMI,EQ,12-Oct-2023,62.75,62.75,63.05,61.85,62.0,61.95,62.25,"19,65,958","12,23,75,009.55","19,265","13,26,006",67.45
72,MSUMI,EQ,13-Oct-2023,61.95,61.9,62.35,61.6,62.0,62.0,61.98,"40,66,271","25,20,17,873.80","14,482","30,68,241",75.46
73,MSUMI,EQ,16-Oct-2023,62.0,62.4,62.95,61.9,62.9,62.75,62.51,"40,75,682","25,47,77,508.70","24,188","31,04,333",76.17
74,MSUMI,EQ,17-Oct-2023,62.75,63.1,63.6,62.85,62.95,62.95,63.07,"17,47,310","11,01,94,801.30","21,345","9,28,793",53.16
75,MSUMI,EQ,18-Oct-2023,62.95,63.0,63.0,61.95,62.5,62.4,62.39,"19,76,611","12,33,20,996.00","32,364","12,18,339",61.64
76,MSUMI,EQ,19-Oct-2023,62.4,62.0,64.2,61.7,63.6,63.85,63.25,"34,75,293","21,98,21,819.90","24,721","18,53,008",53.32
77,MSUMI,EQ,20-Oct-2023,63.85,64.05,64.6,62.5,63.1,63.05,63.36,"23,97,164","15,18,86,706.90","19,863","12,11,291",50.53
78,MSUMI,EQ,23-Oct-2023,63.05,63.45,63.6,60.8,61.0,61.45,62.18,"31,47,765","19,57,34,949.30","22,134","18,80,801",59.75
79,MSUMI,EQ,25-Oct-2023,61.45,61.85,62.2,59.4,60.05,60.0,60.5,"50,88,000","30,77,99,143.85","30,140","33,04,942",64.96
80,MSUMI,EQ,26-Oct-2023,60.0,59.55,60.35,58.4,59.4,59.5,59.51,"67,19,084","39,98,69,486.05","28,066","37,93,016",56.45
81,MSUMI,EQ,27-Oct-2023,59.5,59.6,62.75,59.6,61.45,61.2,61.66,"51,62,113","31,82,75,624.90","29,125","22,93,787",44.44
82,MSUMI,EQ,30-Oct-2023,61.2,61.35,61.45,59.2,60.25,60.1,60.36,"27,13,026","16,37,65,540.10","17,000","13,87,985",51.16
83,MSUMI,EQ,31-Oct-2023,60.1,60.5,61.3,59.4,60.05,59.95,60.32,"31,59,920","19,06,22,078.60","20,390","16,30,379",51.6
84,MSUMI,EQ,01-Nov-2023,59.95,61.5,61.85,58.8,59.1,59.1,60.2,"62,32,371","37,51,88,650.75","27,724","25,89,332",41.55
85,MSUMI,EQ,02-Nov-2023,59.1,59.1,59.8,58.4,58.8,58.65,59.0,"52,09,857","30,73,71,620.45","27,775","29,87,562",57.34
86,MSUMI,EQ,03-Nov-2023,58.65,59.1,59.25,58.2,58.35,58.3,58.78,"82,80,632","48,67,53,177.25","28,480","59,02,153",71.28
87,MSUMI,EQ,06-Nov-2023,58.3,59.25,59.25,57.85,58.7,58.8,58.48,"83,88,984","49,05,54,295.00","31,973","50,91,855",60.7
88,MSUMI,EQ,07-Nov-2023,58.8,59.0,60.9,58.7,59.9,59.9,60.07,"57,06,514","34,27,63,351.35","22,952","30,65,016",53.71
89,MSUMI,EQ,08-Nov-2023,59.9,60.2,60.45,59.0,59.55,59.55,59.52,"30,66,826","18,25,33,044.25","22,230","16,22,355",52.9
90,MSUMI,EQ,09-Nov-2023,59.55,59.55,59.95,57.95,58.15,58.1,58.59,"62,94,981","36,88,37,259.15","30,151","43,47,382",69.06
91,MSUMI,EQ,10-Nov-2023,58.1,58.1,59.1,58.0,58.5,58.75,58.71,"32,11,831","18,85,76,049.60","23,350","16,80,364",52.32
92,MSUMI,EQ,12-Nov-2023,58.75,59.4,59.8,59.15,59.7,59.65,59.65,"8,69,568","5,18,73,512.85","11,156","6,84,519",78.72
93,MSUMI,EQ,13-Nov-2023,59.65,59.7,59.7,58.7,58.9,58.85,58.97,"36,40,519","21,46,66,198.90","25,405","23,58,102",64.77
94,MSUMI,EQ,15-Nov-2023,58.85,59.1,60.75,59.1,60.1,60.2,59.9,"48,86,971","29,27,15,616.45","23,433","28,84,964",59.03
95,MSUMI,EQ,16-Nov-2023,60.2,60.35,60.45,59.75,59.85,59.9,59.99,"21,18,735","12,71,00,187.80","17,418","14,61,478",68.98
96,MSUMI,EQ,17-Nov-2023,59.9,59.9,60.1,59.4,59.65,59.5,59.51,"27,79,875","16,54,27,374.20","18,993","19,07,078",68.6
97,MSUMI,EQ,20-Nov-2023,59.5,59.75,61.0,59.35,60.55,60.65,59.88,"84,87,909","50,82,36,158.10","33,421","60,52,091",71.3
98,MSUMI,EQ,21-Nov-2023,60.65,61.0,61.0,60.1,60.4,60.4,60.58,"20,46,618","12,39,92,199.55","15,287","11,54,779",56.42
99,MSUMI,EQ,22-Nov-2023,60.4,60.4,60.8,59.0,59.25,59.1,59.55,"29,46,611","17,54,57,836.70","30,554","17,11,875",58.1
100,MSUMI,EQ,23-Nov-2023,59.1,59.35,61.25,59.35,60.45,60.35,60.5,"44,81,366","27,11,19,150.80","23,158","21,37,041",47.69
101,MSUMI,EQ,24-Nov-2023,60.35,60.5,60.85,60.0,60.1,60.15,60.33,"17,47,406","10,54,18,106.00","15,095","8,94,112",51.17
102,MSUMI,EQ,28-Nov-2023,60.15,60.4,61.25,60.0,60.7,60.7,60.78,"30,85,483","18,75,28,384.35","18,080","16,61,904",53.86
103,MSUMI,EQ,29-Nov-2023,60.7,60.9,61.55,60.35,60.6,60.65,60.86,"31,57,618","19,21,68,393.15","30,671","17,65,588",55.92
104,MSUMI,EQ,30-Nov-2023,60.65,60.7,61.95,60.3,61.5,61.6,61.28,"70,02,497","42,90,89,531.45","44,730","50,09,255",71.54
105,MSUMI,EQ,01-Dec-2023,61.6,62.0,62.35,60.95,61.6,61.35,61.45,"70,74,229","43,47,29,770.20","31,200","53,46,680",75.58
106,MSUMI,EQ,04-Dec-2023,61.35,62.5,62.7,61.0,61.7,61.7,61.47,"76,44,292","46,99,01,607.50","25,472","55,64,034",72.79
107,MSUMI,EQ,05-Dec-2023,61.7,62.2,62.6,60.9,61.2,61.15,61.75,"57,01,692","35,20,81,248.50","25,598","37,85,607",66.39
108,MSUMI,EQ,06-Dec-2023,61.15,61.5,62.15,59.95,60.6,60.4,60.79,"71,23,107","43,30,20,245.90","28,193","40,80,080",57.28
109,MSUMI,EQ,07-Dec-2023,60.4,61.0,61.7,60.25,61.15,61.1,61.13,"34,78,124","21,26,28,316.50","21,660","16,69,759",48.01
110,MSUMI,EQ,08-Dec-2023,61.1,61.5,62.15,60.75,61.9,61.9,61.49,"66,19,525","40,70,17,882.15","33,594","35,85,005",54.16
111,MSUMI,EQ,11-Dec-2023,61.9,62.5,62.6,61.6,61.95,61.8,61.92,"69,77,193","43,20,58,747.25","44,172","41,13,305",58.95
112,MSUMI,EQ,12-Dec-2023,61.8,62.3,63.15,61.05,61.5,61.4,62.17,"53,86,822","33,49,14,950.55","35,904","25,64,761",47.61
113,MSUMI,EQ,13-Dec-2023,61.4,61.8,62.1,59.9,60.45,60.3,60.6,"66,94,344","40,56,73,386.05","39,073","44,44,960",66.4
114,MSUMI,EQ,14-Dec-2023,60.3,60.8,61.1,59.95,60.5,60.3,60.34,"79,24,596","47,81,84,256.10","40,170","44,80,623",56.54
115,MSUMI,EQ,15-Dec-2023,60.3,60.75,61.2,60.55,60.9,60.85,60.87,"46,19,985","28,12,40,492.85","24,381","23,62,528",51.14
116,MSUMI,EQ,18-Dec-2023,60.85,61.15,61.85,60.5,61.6,61.55,61.34,"61,81,944","37,92,10,189.65","36,496","36,76,501",59.47
117,MSUMI,EQ,19-Dec-2023,61.55,61.85,62.2,61.25,62.0,61.75,61.5,"1,11,88,544","68,81,26,250.90","25,355","81,40,430",72.76
118,MSUMI,EQ,20-Dec-2023,61.75,62.0,62.65,59.4,59.95,60.1,61.73,"98,09,175","60,55,66,106.85","45,071","60,66,549",61.85
119,MSUMI,EQ,21-Dec-2023,60.1,59.9,60.65,59.1,60.3,60.2,60.16,"1,01,21,658","60,89,67,368.55","28,478","67,34,125",66.53
120,MSUMI,EQ,22-Dec-2023,60.2,60.3,62.0,60.2,61.3,61.45,61.36,"58,59,591","35,95,30,522.40","18,768","30,85,479",52.66
121,MSUMI,EQ,26-Dec-2023,61.45,61.85,61.95,60.65,60.75,60.75,60.95,"46,88,059","28,57,39,341.75","23,027","33,63,333",71.74
122,MSUMI,EQ,27-Dec-2023,60.75,60.95,61.45,60.0,61.05,61.0,60.96,"55,12,070","33,59,95,057.15","23,640","34,33,579",62.29
123,MSUMI,EQ,28-Dec-2023,61.0,61.15,61.75,60.1,61.05,61.1,60.76,"74,66,337","45,36,48,904.45","36,588","39,32,917",52.68
124,MSUMI,EQ,29-Dec-2023,61.1,61.35,63.6,61.0,61.7,61.75,62.25,"1,49,76,917","93,22,53,595.55","51,155","72,94,565",48.71
125,MSUMI,EQ,01-Jan-2024,61.75,62.25,63.3,61.7,62.1,62.15,62.24,"80,90,211","50,35,32,811.65","32,963","34,44,472",42.58
126,MSUMI,EQ,02-Jan-2024,62.15,62.3,63.05,61.2,61.7,61.55,61.96,"1,22,95,620","76,17,84,072.65","43,761","68,17,209",55.44
127,MSUMI,EQ,03-Jan-2024,61.55,61.8,62.6,61.0,61.7,61.5,61.54,"2,03,14,444","1,25,01,22,989.15","32,277","1,31,22,523",64.6
128,MSUMI,EQ,04-Jan-2024,61.5,61.65,62.4,61.65,62.05,62.0,61.94,"47,66,000","29,51,86,068.20","19,681","27,94,148",58.63
129,MSUMI,EQ,05-Jan-2024,62.0,62.7,66.0,62.1,65.4,65.65,64.65,"4,14,98,481","2,68,28,99,566.00","1,11,777","2,27,12,960",54.73
130,MSUMI,EQ,08-Jan-2024,65.65,66.55,66.75,64.4,64.5,64.65,65.4,"1,36,86,834","89,50,72,808.00","48,664","68,02,050",49.7
131,MSUMI,EQ,09-Jan-2024,64.65,65.2,65.75,64.7,64.9,64.9,65.13,"66,51,332","43,31,83,893.35","30,849","37,98,789",57.11
132,MSUMI,EQ,10-Jan-2024,64.9,64.95,65.4,63.8,64.25,64.25,64.52,"61,23,191","39,50,58,164.00","32,970","33,67,414",54.99
133,MSUMI,EQ,11-Jan-2024,64.25,65.9,65.9,63.4,63.7,63.6,64.41,"93,74,264","60,38,20,500.85","35,931","57,83,390",61.69
134,MSUMI,EQ,12-Jan-2024,63.6,63.95,64.45,62.8,63.05,63.1,63.23,"65,04,992","41,13,36,743.50","36,279","37,18,682",57.17
135,MSUMI,EQ,15-Jan-2024,63.1,63.5,64.0,63.15,63.55,63.55,63.59,"46,41,928","29,51,91,189.50","36,905","25,03,330",53.93
136,MSUMI,EQ,16-Jan-2024,63.55,64.0,64.15,62.1,63.0,62.9,63.26,"40,22,216","25,44,27,035.50","33,143","21,98,168",54.65
137,MSUMI,EQ,17-Jan-2024,62.9,62.5,63.0,61.55,61.8,61.9,62.25,"61,29,243","38,15,53,052.70","40,336","37,13,747",60.59
138,MSUMI,EQ,18-Jan-2024,61.9,61.55,62.25,60.45,61.8,61.55,61.35,"66,30,691","40,67,66,637.00","39,782","41,38,580",62.42
139,MSUMI,EQ,19-Jan-2024,61.55,62.0,62.65,61.2,61.4,61.6,61.67,"57,90,031","35,70,43,301.30","44,530","33,77,968",58.34
140,MSUMI,EQ,20-Jan-2024,61.6,61.6,62.7,61.35,62.6,62.6,62.15,"24,26,350","15,08,04,728.35","13,121","14,49,976",59.76
141,MSUMI,EQ,23-Jan-2024,62.6,62.8,63.0,61.3,61.5,61.45,61.87,"53,97,988","33,39,72,867.70","37,145","32,01,299",59.31
142,MSUMI,EQ,24-Jan-2024,61.45,61.4,61.85,60.35,61.75,61.7,61.33,"34,71,056","21,28,69,073.40","29,774","18,54,599",53.43
143,MSUMI,EQ,25-Jan-2024,61.7,61.7,62.7,60.25,61.0,60.95,61.41,"63,65,883","39,09,54,758.80","27,204","37,04,460",58.19
144,MSUMI,EQ,29-Jan-2024,60.95,61.5,61.95,61.35,61.75,61.7,61.63,"47,95,514","29,55,45,479.35","30,093","26,94,139",56.18
145,MSUMI,EQ,30-Jan-2024,61.7,62.15,65.5,62.0,63.55,63.5,64.18,"1,79,52,800","1,15,22,61,955.05","54,452","82,60,294",46.01
146,MSUMI,EQ,31-Jan-2024,63.5,64.5,65.75,63.35,65.3,65.05,64.61,"1,72,88,754","1,11,70,44,393.70","51,335","85,39,861",49.4
147,MSUMI,EQ,01-Feb-2024,65.05,66.35,71.45,66.25,69.85,69.95,69.59,"6,50,55,289","4,52,68,74,364.15","1,51,202","2,29,08,944",35.21
148,MSUMI,EQ,02-Feb-2024,69.95,71.15,72.2,69.0,69.25,69.4,70.36,"2,29,35,135","1,61,36,42,606.75","77,565","1,01,95,898",44.46
149,MSUMI,EQ,05-Feb-2024,69.4,69.8,73.85,69.3,71.2,70.95,72.11,"2,69,21,460","1,94,12,41,759.60","82,660","1,21,35,867",45.08
150,MSUMI,EQ,06-Feb-2024,70.95,72.5,74.8,71.7,73.0,72.9,73.15,"2,33,09,947","1,70,51,57,050.10","82,558","1,10,44,994",47.38
151,MSUMI,EQ,07-Feb-2024,72.9,73.3,73.85,70.2,70.85,70.5,71.25,"1,18,51,314","84,44,17,014.45","54,571","65,22,339",55.03
152,MSUMI,EQ,08-Feb-2024,70.5,71.95,72.7,69.85,72.0,71.75,71.38,"1,72,87,587","1,23,39,84,227.30","66,400","93,74,025",54.22
153,MSUMI,EQ,09-Feb-2024,71.75,72.0,72.1,67.85,68.95,68.95,69.13,"1,26,01,579","87,12,06,274.65","52,328","62,35,602",49.48
154,MSUMI,EQ,12-Feb-2024,68.95,69.35,69.85,66.0,66.5,66.55,67.54,"80,50,300","54,37,41,478.20","44,344","31,32,090",38.91
155,MSUMI,EQ,13-Feb-2024,66.55,66.55,69.4,64.6,68.2,67.5,66.39,"1,05,42,174","69,98,59,633.65","54,317","49,22,068",46.69
156,MSUMI,EQ,14-Feb-2024,67.5,67.45,69.95,66.35,69.85,69.8,68.96,"1,06,25,115","73,26,85,205.70","53,709","49,62,621",46.71
157,MSUMI,EQ,15-Feb-2024,69.8,70.35,71.0,69.2,70.4,70.6,70.11,"74,12,758","51,96,72,596.90","61,441","32,53,398",43.89
158,MSUMI,EQ,16-Feb-2024,70.6,70.1,74.8,70.1,72.6,72.35,72.87,"2,13,35,722","1,55,48,36,627.90","72,897","87,43,385",40.98
159,MSUMI,EQ,19-Feb-2024,72.35,72.8,73.75,72.6,73.1,73.1,72.96,"58,80,072","42,90,10,861.30","52,509","31,78,658",54.06
160,MSUMI,EQ,20-Feb-2024,73.1,73.25,73.3,71.3,71.85,71.75,71.89,"51,39,753","36,95,00,497.75","35,469","27,96,079",54.4
161,MSUMI,EQ,21-Feb-2024,71.75,72.0,72.15,69.7,70.0,69.95,70.46,"53,55,085","37,73,33,259.65","36,762","30,76,665",57.45
162,MSUMI,EQ,22-Feb-2024,69.95,70.1,71.4,68.85,71.2,71.2,70.27,"54,20,500","38,09,11,748.85","27,117","22,46,041",41.44
163,MSUMI,EQ,23-Feb-2024,71.2,71.55,71.55,70.0,70.35,70.25,70.52,"43,42,821","30,62,62,741.85","25,683","22,82,416",52.56
164,MSUMI,EQ,26-Feb-2024,70.25,71.0,72.85,70.55,72.45,72.45,71.84,"83,85,228","60,23,88,647.00","37,615","36,84,983",43.95
165,MSUMI,EQ,27-Feb-2024,72.45,73.0,73.7,71.5,72.35,72.0,72.69,"84,58,136","61,47,99,462.15","40,898","40,05,326",47.35
166,MSUMI,EQ,28-Feb-2024,72.0,72.2,73.05,70.05,70.4,71.05,71.39,"64,08,974","45,75,54,660.65","31,765","34,87,300",54.41
167,MSUMI,EQ,29-Feb-2024,71.05,70.7,70.7,68.7,70.15,70.15,69.86,"62,45,432","43,62,88,475.45","34,408","28,50,764",45.65
168,MSUMI,EQ,01-Mar-2024,70.15,70.35,71.8,69.6,70.3,70.0,70.32,"70,44,064","49,53,39,497.20","28,275","40,53,384",57.54
169,MSUMI,EQ,02-Mar-2024,70.0,70.3,71.7,70.1,71.45,71.45,71.18,"8,38,558","5,96,92,371.60","6,064","6,01,367",71.71
170,MSUMI,EQ,04-Mar-2024,71.45,71.7,71.7,69.65,70.05,69.95,70.15,"73,78,249","51,75,71,166.50","42,983","40,97,427",55.53
171,MSUMI,EQ,05-Mar-2024,69.95,70.5,71.35,69.55,70.6,70.4,70.46,"68,87,156","48,52,58,358.35","32,055","29,03,279",42.15
172,MSUMI,EQ,06-Mar-2024,70.4,70.8,71.3,69.0,70.2,70.1,69.87,"62,33,509","43,55,59,897.65","30,217","28,59,771",45.88
173,MSUMI,EQ,07-Mar-2024,70.1,68.5,70.1,67.2,67.75,67.7,68.5,"82,34,972","56,40,76,192.35","42,302","47,12,994",57.23
174,MSUMI,EQ,11-Mar-2024,67.7,68.1,68.1,65.8,66.25,66.15,66.38,"71,18,007","47,25,02,795.45","41,474","38,96,821",54.75
175,MSUMI,EQ,12-Mar-2024,66.15,66.15,66.4,63.15,65.15,64.65,64.58,"1,10,08,793","71,09,12,923.25","46,461","64,86,626",58.92
176,MSUMI,EQ,13-Mar-2024,64.65,64.65,65.95,61.0,61.5,61.55,62.46,"1,67,84,016","1,04,82,58,705.50","75,384","1,00,10,073",59.64
177,MSUMI,EQ,14-Mar-2024,61.55,61.1,64.25,60.15,63.95,63.6,63.17,"1,53,26,210","96,81,65,224.65","53,094","96,40,905",62.9
178,MSUMI,EQ,15-Mar-2024,63.6,63.9,64.8,62.0,62.85,62.4,62.6,"1,23,63,582","77,39,56,002.95","46,178","85,05,031",68.79
179,MSUMI,EQ,18-Mar-2024,62.4,62.9,64.3,62.05,62.3,62.25,62.71,"95,47,931","59,87,20,583.65","41,072","53,36,119",55.89
180,MSUMI,EQ,19-Mar-2024,62.25,62.7,63.2,61.3,62.3,61.9,62.21,"58,94,794","36,67,04,642.90","34,040","30,21,186",51.25
181,MSUMI,EQ,20-Mar-2024,61.9,62.55,62.95,61.1,61.45,61.5,61.66,"51,38,478","31,68,14,021.15","33,215","26,90,316",52.36
182,MSUMI,EQ,21-Mar-2024,61.5,62.4,63.15,62.0,62.8,62.75,62.46,"63,51,171","39,66,79,841.10","26,510","39,86,658",62.77
183,MSUMI,EQ,22-Mar-2024,62.75,62.85,64.1,62.6,63.95,63.95,63.48,"49,06,880","31,14,70,725.90","27,315","24,86,504",50.67
184,MSUMI,EQ,26-Mar-2024,63.95,63.8,65.15,63.45,64.7,64.8,64.19,"75,13,967","48,23,10,882.70","36,907","44,68,260",59.47
185,MSUMI,EQ,27-Mar-2024,64.8,64.9,67.3,64.8,65.2,65.3,66.06,"1,07,30,915","70,89,06,512.95","53,494","47,49,527",44.26
186,MSUMI,EQ,28-Mar-2024,65.3,66.0,66.8,64.85,65.85,66.1,65.53,"99,17,465","64,99,31,274.55","47,600","50,15,318",50.57
187,MSUMI,EQ,01-Apr-2024,66.1,66.7,67.85,66.2,67.4,67.5,67.27,"57,36,739","38,59,07,743.15","24,079","29,65,494",51.69
188,MSUMI,EQ,02-Apr-2024,67.5,68.2,68.75,67.6,68.75,68.55,68.18,"52,79,226","35,99,17,770.90","25,326","28,25,953",53.53
189,MSUMI,EQ,03-Apr-2024,68.55,68.75,70.9,68.0,70.7,70.65,69.59,"93,20,043","64,86,20,050.90","52,429","48,15,509",51.67
190,MSUMI,EQ,04-Apr-2024,70.65,71.2,71.3,69.35,70.6,70.6,70.41,"84,40,570","59,43,31,170.25","44,030","41,63,266",49.32
191,MSUMI,EQ,05-Apr-2024,70.6,71.0,71.55,69.9,70.2,70.35,70.83,"59,15,620","41,90,10,663.10","25,450","32,26,834",54.55
192,MSUMI,EQ,08-Apr-2024,70.35,70.7,70.7,69.3,70.2,69.95,69.78,"36,94,375","25,77,82,792.95","38,008","19,20,931",52.0
193,MSUMI,EQ,09-Apr-2024,69.95,70.3,70.65,68.2,68.3,68.35,69.09,"40,91,225","28,26,81,974.65","25,203","23,91,158",58.45
194,MSUMI,EQ,10-Apr-2024,68.35,68.85,69.5,68.35,68.75,68.8,68.8,"58,54,158","40,27,76,504.80","42,789","34,21,355",58.44
195,MSUMI,EQ,12-Apr-2024,68.8,69.45,70.2,68.35,69.5,69.6,69.27,"77,64,632","53,78,55,369.30","38,771","41,02,433",52.83
196,MSUMI,EQ,15-Apr-2024,69.6,67.4,69.45,65.85,68.9,68.85,68.11,"79,89,068","54,41,26,616.40","48,349","37,46,303",46.89
197,MSUMI,EQ,16-Apr-2024,68.85,68.45,72.4,67.55,70.3,70.8,71.1,"2,28,30,741","1,62,33,40,519.95","72,686","1,38,17,056",60.52
198,MSUMI,EQ,18-Apr-2024,70.8,70.95,71.3,69.65,69.95,70.05,70.38,"1,05,32,241","74,12,46,931.90","58,092","58,25,863",55.31
199,MSUMI,EQ,19-Apr-2024,70.05,70.0,70.7,67.85,70.2,70.15,69.73,"70,12,503","48,89,88,360.70","42,817","30,13,666",42.98
200,MSUMI,EQ,22-Apr-2024,70.15,70.55,70.55,69.4,69.6,69.6,69.86,"51,40,844","35,91,49,842.15","40,284","28,08,501",54.63
201,MSUMI,EQ,23-Apr-2024,69.6,69.7,72.35,69.5,71.25,71.1,71.49,"1,26,51,886","90,44,32,017.35","59,467","58,48,740",46.23
202,MSUMI,EQ,24-Apr-2024,71.1,71.55,72.2,70.6,71.05,70.95,71.48,"57,47,195","41,07,84,085.80","34,279","27,57,905",47.99
203,MSUMI,EQ,25-Apr-2024,70.95,71.1,71.3,69.8,70.2,70.2,70.48,"70,57,576","49,74,09,330.40","38,388","39,70,728",56.26
204,MSUMI,EQ,26-Apr-2024,70.2,70.25,71.05,69.25,69.75,69.55,69.99,"72,35,105","50,63,70,714.50","32,248","41,65,699",57.58
205,MSUMI,EQ,29-Apr-2024,69.55,70.0,70.4,69.15,69.7,69.55,69.75,"39,09,962","27,27,10,234.35","43,871","23,41,485",59.89
206,MSUMI,EQ,30-Apr-2024,69.55,69.7,69.95,69.0,69.2,69.05,69.32,"30,65,858","21,25,23,755.55","27,683","20,10,018",65.56
207,MSUMI,EQ,02-May-2024,69.05,69.45,69.65,68.6,68.9,68.9,69.06,"27,98,240","19,32,52,860.65","18,924","15,91,914",56.89
208,MSUMI,EQ,03-May-2024,68.9,69.0,69.25,67.9,68.3,68.45,68.37,"35,68,212","24,39,62,866.65","38,853","18,91,397",53.01
209,MSUMI,EQ,06-May-2024,68.45,68.7,68.95,67.8,68.55,68.65,68.28,"33,66,832","22,98,93,789.90","26,353","19,45,780",57.79
210,MSUMI,EQ,07-May-2024,68.65,68.65,68.95,67.3,68.0,68.0,68.02,"43,40,356","29,52,25,484.95","33,227","24,09,363",55.51
211,MSUMI,EQ,08-May-2024,68.0,67.5,69.3,67.35,69.15,68.95,68.27,"39,57,120","27,01,64,955.20","27,805","20,43,934",51.65
212,MSUMI,EQ,09-May-2024,68.95,69.5,69.65,67.8,68.05,68.55,68.91,"54,98,546","37,88,81,706.20","35,314","28,40,053",51.65
213,MSUMI,EQ,10-May-2024,68.55,68.55,68.7,67.1,67.5,67.5,67.76,"27,17,478","18,41,44,173.90","21,430","16,51,107",60.76
214,MSUMI,EQ,13-May-2024,67.5,67.5,67.95,66.15,67.35,67.15,67.04,"26,24,380","17,59,33,095.10","19,536","11,28,470",43.0
215,MSUMI,EQ,14-May-2024,67.15,67.3,68.6,67.3,68.2,68.2,68.07,"33,45,485","22,77,25,449.75","33,474","16,92,716",50.6
216,MSUMI,EQ,15-May-2024,68.2,68.25,69.15,68.1,68.8,68.65,68.67,"27,69,402","19,01,82,082.45","26,430","14,34,408",51.79
217,MSUMI,EQ,16-May-2024,68.65,69.35,70.9,67.85,68.5,69.5,69.13,"1,02,50,575","70,86,11,541.35","49,880","46,35,455",45.22
218,MSUMI,EQ,17-May-2024,69.5,71.0,71.0,68.35,68.55,68.65,69.22,"1,38,61,145","95,95,26,280.10","54,168","79,81,852",57.58
219,MSUMI,EQ,18-May-2024,68.65,69.0,69.95,69.0,69.25,69.2,69.38,"9,11,414","6,32,29,529.95","4,509","7,36,380",80.8
220,MSUMI,EQ,21-May-2024,69.2,69.75,69.75,68.2,69.15,69.25,68.97,"66,91,918","46,15,49,288.25","53,718","37,53,996",56.1
221,MSUMI,EQ,22-May-2024,69.25,69.75,69.75,68.25,68.5,68.45,68.67,"41,75,890","28,67,73,198.70","35,020","23,42,657",56.1
222,MSUMI,EQ,23-May-2024,68.45,68.55,68.75,68.15,68.4,68.35,68.41,"28,14,825","19,25,49,628.30","32,701","15,18,795",53.96
223,MSUMI,EQ,24-May-2024,68.35,68.55,69.3,67.8,68.1,68.05,68.32,"59,32,398","40,53,31,047.25","43,077","37,90,739",63.9
224,MSUMI,EQ,27-May-2024,68.05,68.65,68.65,67.65,67.95,67.85,68.04,"44,07,682","29,98,99,029.15","36,437","22,82,569",51.79
225,MSUMI,EQ,28-May-2024,67.85,68.2,68.25,66.65,67.2,67.1,67.3,"49,51,933","33,32,64,209.50","27,736","30,02,303",60.63
226,MSUMI,EQ,29-May-2024,67.1,67.0,67.65,66.35,66.95,66.6,66.93,"44,49,745","29,78,13,848.75","29,625","28,32,955",63.67
227,MSUMI,EQ,30-May-2024,66.6,66.8,67.7,66.25,66.75,66.7,66.74,"63,22,140","42,19,57,258.60","39,573","35,70,908",56.48
228,MSUMI,EQ,31-May-2024,66.7,67.2,68.0,66.7,67.3,67.65,67.32,"57,77,880","38,89,75,414.60","32,266","34,02,544",58.89
229,MSUMI,EQ,03-Jun-2024,67.65,70.0,70.35,67.15,67.85,67.65,68.16,"79,10,136","53,91,79,798.70","39,202","42,69,716",53.98
230,MSUMI,EQ,04-Jun-2024,67.65,67.95,67.95,62.3,65.1,64.55,64.93,"75,98,325","49,33,96,835.35","65,230","33,55,861",44.17
231,MSUMI,EQ,05-Jun-2024,64.55,64.6,65.05,62.35,64.0,64.15,63.64,"1,38,95,908","88,43,11,702.35","79,495","78,18,951",56.27
232,MSUMI,EQ,06-Jun-2024,64.15,65.7,67.5,64.5,67.05,67.15,66.61,"98,56,887","65,65,28,859.15","44,545","54,29,294",55.08
233,MSUMI,EQ,07-Jun-2024,67.15,67.3,68.2,67.1,67.95,67.9,67.68,"55,88,158","37,81,84,438.45","45,332","33,35,671",59.69
